2024-03-07T15:30:14.887+0800	INFO	Initial completed!
2024-03-07T15:30:14.893+0800	INFO	Generate route completed!
2024-03-07T15:30:16.728+0800	INFO	Fetch proxies completed!
2024-03-07T15:30:16.731+0800	INFO	File has been closed!
2024-03-07T15:32:13.209+0800	INFO	Initial completed!
2024-03-07T15:32:13.215+0800	INFO	Generate route completed!
2024-03-07T15:32:14.553+0800	INFO	Fetch proxies completed!
2024-03-07T15:32:14.554+0800	INFO	File has been closed!
2024-03-07T15:32:14.554+0800	INFO	Generate Config status
